Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video,Resume,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD,Correspondance,Library_Exhibit,
"11427","O'Kelley, Kathy","","","F","","","","","","","","","","","","","",""
"11431","Adams, Lucia","","","F","","","","","","","","","","","","","",""
"11433","Bohannan, Elaine","","","F","","","","","","","","","","","","","",""
"11437","Hockenhull, Jo","","","F","","","","","","","","","","","","","",""
"11438","Kehoe, Kathleen","","","F","","","","","","","","","","","","","",""
"11439","Lass-Gardiner, Margaret","","","F","","","","","","","","","","","","","",""
"11440","McLaughlin, D.S.","","","","","","","","","","","","","","","","",""
"11443","Scheer, Elaine","","","F","","","","","","","","","","","","","",""
"11446","Willett, Ruth","","","F","","","","","","","","","","","","","",""
"11449","Aitchison, Guy","","","M","","","","","","","","","","","","","",""
"11450","Wortman, Michele","","","F","","","","","","","","","","","","","",""
"11462","Smith, Nicole","","","F","","","","","","","","","","","","","",""
"11619","Gray, Ian","","","M","","","","","","","","","","","","","",""
"11620","Johnson, Peter","","","M","","","","","","","","","","","","","",""
"11621","Galloway, Ashley","","","F","","","","","","","","","","","","","",""
"11622","Lund, Oren","","","M","","","","","","","","","","","","","",""
"11679","Yoshitani, Izumi","","","","","","","","","","","","","","","","",""
"11687","Seed, Suzanne","","","F","","","","","","","","","","","","","",""
"11697","Rossbach, Ed","1914","2002","M","","","","","","","","","","","","","",""
"11739","Hahn, Betty","","","F","","","","","","","","","","","","","",""
"11740","Corpron, Carlotta M.","1901","","M","","","","","","","","","","","","","",""
"11745","Francis, Omar","1972","","M","","","","","","","","","","","","","",""
"11746","Greene, Bob","1935","","M","","","","","","","","","","","","","",""
"11747","Muhammad, Ozier","1950","","M","","","","","","","","","","","","","",""
"11778","Becka, Alicja","","","F","","","","","","","","","","","","","",""
"11779","Best, Katherine","","","F","","","","","","","","","","","","","",""
"11782","Kast, Diana","","","F","","","","","","","","","","","","","",""
"11783","Lynch, Diana","","","F","","","","","","","","","","","","","",""
"11784","McCloskey, Mary","","","F","","","","","","","","","","","","","",""
"11785","Nauman-Mikulski, Julie","","","F","","","","","","","","","","","","","",""
"11786","Nemanich, Katherine S.","","","F","","","","","","","","","","","","","",""
"11788","Salmanoff, Hope","","","F","","","","","","","","","","","","","",""
"11789","Sterling, Rhoda","","","F","","","","","","","","","","","","","",""
"11791","Tully-Nicosia, Margaret","","","F","","","","","","","","","","","","","",""
"11792","Weinberg, Penny","","","F","","","","","","","","","","","","","",""
"11793","Willert, Gail M.","","","F","","","","","","","","","","","","","",""
"11794","Nadales, Emilio","","","M","","","","","","","","","","","","","",""
"11801","Avery, Matt","","","M","","","","","","","","","","","","","",""
"11816","Diep, Loni","","","F","","","","","","","","","","","","","",""
"11979","Akainyah, Samuel","","","M","","","","","","","","","","","","","",""
"11980","Akintola, Abiola","","","","","","","","","","","","","","","","",""
"11981","Ankrah, Nii Oti","","","","","","","","","","","","","","","","",""
"11983","Clark, Melvin W.","","","M","","","","","","","","","","","","","",""
"11984","Dupart, Sura","","","F","","","","","","","","","","","","","",""
"11985","Faust, Ann","","","F","","","","","","","","","","","","","",""
"11987","Grant, Sebron","","","M","","","","","","","","","","","","","",""
"11990","Simmonds, Lauren","","","F","","","","","","","","","","","","","",""
"11991","Stewart, Patricia","","","F","","","","","","","","","","","","","",""
"12023","Baker, Kathy","","","","","","","","","","","","","","","","",""
"12054","Peterson, Cleon","","","M","","","","","","","","","","","","","",""
"12055","Jansen, Mary M.","","","F","","","","","","","","","","","","","",""
"12057","Francesconi, Tom","","","M","","","","","","","","","","","","","",""
"12061","Lathe, Patricia","","","","","","","","","","","","","","","","",""
"12063","Adcock, Melanie","","","","","","","","","","","","","","","","",""
"12064","Cloud, Laura","","","F","","","","","","","","","","","","","",""
"12065","Coyne, Elizabeth","","","F","","","","","","","","","","","","","",""
"12066","Dugan, Kathleen","","","F","","","","","","","","","","","","","",""
"12067","Gosh, Kristina","","","F","","","","","","","","","","","","","",""
"12068","King, Carolyne","","","F","","","","","","","","","","","","","",""
"12070","Lencioni, Laura","","","F","","","","","","","","","","","","","",""
"12071","Mohill, Lynette Ojeda","","","F","","","","","","","","","","","","","",""
"12073","Oppenheimer, Geof","","","M","","","","","","","","","","","","","",""
"12085","Echols, Tarik","","","M","","1","1","","1","","","","","","","","",""
"9288","Klairmont, Yelena","","","F","CD-ROM \"Yelena Klairmont Feb 3, 2007\"","1","1","","1","1","1","","1","","","1","",""
"12200","Weiss, Lee","","","F","","","","","","","","","","","","","",""
"12208","Meyer, Paul","1942","","M","","1","1","","1","","","","","","","","",""
"12234","Pantoja, Lisa","","","F","","1","1","","1","1","1","","1","","","","",""
"12238","Rivera, JC","","","M","","1","","","","","","","1","","","","",""
"12239","Ireland, Joseph","","","M","","","","","","","","","","","","","",""
"12260","Daly, Mark","","","M","","","","","","","","","","","","","",""
"12105","Garrett, Bobbie","","","F","","1","1","","1","1","","","","","","","",""
"12107","Giannasi, Carol","","","F","","1","1","","1","1","1","","1","","","","",""
"12116","Holmes, Holly","1976","","F","","","","","","","","","","","","","",""
"12117","Comnick, Julie","1973","","F","","1","1","","1","1","1","","1","","","","",""
"12118","McDade, Marci Rae","1971","","F","","","","","","","","","","","","","",""
"12119","Shelby, Jason","1973","","M","","","","","","","","","","","","","",""
"12120","Wenc, Matt","1972","","M","","","","","","","","","","","","","",""
"12122","Casey, Amy","1976","","F","","","","","","","","","","","","","",""
"12123","Kapp, Ryan","1973","","M","","","","","","","","","","","","","",""
"12124","Kashian, Nichilas","1980","","M","","1","1","","1","","1","","","","","","",""
"12125","Scheidt, Ryan","1976","","M","","","","","","","","","","","","","",""
"12127","Wolf, Sallie","1950","","F","","1","","","","","1","","","","","","",""
"12130","Guaqueta, Ana","","","F","","1","1","","1","1","","","","","","","",""
"12131","Guzman, Fabiola","","","F","CD-ROM \"Fabiola Guzman 8-25-2008\"","1","","","1","1","","","","","","1","",""
"12136","Browne, Ryan","","","M","","1","","","","","","","1","","","","",""
"12142","Harvey, Julia","","","F","","1","1","","1","1","","","1","","","","",""
"12164","Hunt, Mark","","","M","","1","1","","1","1","","","1","","","","1",""
"12280","Beal, Jack","","","M","","","","","","","","","","","","","",""
"11600","Gaspar, Maria","","","F","CD-ROM \"Maria Gaspar CTA Arts in Transit\"","1","","","1","1","1","","1","","","1","",""
"12304","Machetanz, Fred","","","M","","","","","","","","","","","","","",""
"12305","Okore, Nenna","","","F","","1","","","","","1","","","","","","",""
"12328","Petroucheva, Maia","1955","","F","","","","","","","","","","","","","",""
"12329","Pramatarova, Milena","1966","","F","","","","","","","","","","","","","",""
"12330","Vladimirov, Ralitza","1969","","F","","","","","","","","","","","","","",""
"12332","Abernathy, Anne","","","F","","1","","","1","","","","","","","","",""
"12333","Ackins, Abe","","","M","","1","","","","","","","1","","","","",""
"12334","Adams, Carris","","","","","1","","","","","","","1","","","","",""
"12338","Andersen, Roy","","","","","1","","","","","","","1","","","","",""
"12339","Anderson, Gweneth","","","","","1","","","","","1","","","","","","",""
"12340","Anderson, Joyce Owens","","","","","1","","","","","1","","1","","","","",""
"12344","Atkinson, Paul","","","M","","1","","","","","","","1","","","","",""
"12345","Dobas, Eugene","","","M","","","","","","","","","","","","","",""
"12350","Bartlett, Bill","","","M","","1","","","","","1","","","","","","",""
"12352","Bauer, Joy Appenzeller","","","F","","1","","","","1","","","","","","","1",""
"12354","Gassaway, Anthony","","","M","","","","","","","","","","","","","",""
"12355","Marinov, Boyan","","","M","","","","","","","","","","","","","",""
"12356","Newman, Chris","","","M","","","","","","","","","","","","","",""
"12359","Bolle, Ilse","","","F","","","","","","","","","","","","","",""
"12360","Wright, Sharon","","","F","","","","","","","","","","","","","",""
"12361","Youngquist, Betsy","","","F","","","","","","","","","","","","","",""
"12362","Coulon, Shar","","","F","","","","","","","","","","","","","",""
"12363","Honey, Kathy","","","F","","","","","","","","","","","","","",""
"12364","Sindler, Brian","","","M","","","","","","","","","","","","","",""
"12365","Lloyd, Amy","","","F","","","","","","","","","","","","","",""
"12366","Bellini, Dan","","","M","","1","","","","","","","1","","","","",""
"12370","Beutlich, Emilie S.","","","F","wfe of Anton J. Beutlich (Palette & Chisel Club)","1","","","","","","","1","","","","",""
"12372","Como, Vincent","","","M","","","","","","","","","","","","","",""
"12374","Gonzalez, Teo","","","M","","","","","","","","","","","","","",""
"12375","Blue Rider Theatre","","","","","1","","","","","1","","","","","","",""
"12376","Boyd, Ann & Roy","","","","","1","","","","","","","1","","","","",""
"12379","Harrison, Charles","","","M","","1","","","","","","","1","","","","",""
"12380","Miller, Thomas","","","M","","1","","","","","","","1","","","","",""
"12381","Winbush, Leroy","","","M","","1","","","","","","","1","","","","",""
"12382","Alonzo, Ricardo","","","M","","1","","","","","","","1","","","","",""
"12383","Rapone, Celeste","","","F","","1","","","","","1","","1","","","","",""
"12097","Henderson, Mary","","","F","","","","","","","","","","","","","",""
"12099","MacDonald, Shona","","","F","","","","","","","","","","","","","",""
"12101","Tameda, Atsushi","","","M","","","","","","","","","","","","","",""
"12386","Doucet, Julie","","","F","","1","","","","","","","1","","","","",""
"12387","Koerner, Michael","","","M","","1","","","","","1","","1","","","","",""
"12388","Erdman, Derek","","","M","","1","","","","","","","1","","","","",""
"12389","Zabicki, Gwendolyn","","","F","","1","","","","","","","1","","","","",""
"12391","Clark, Patricia Y.","","","F","","1","1","","1","","","","","","","","",""
"12393","Cosgrove, Carolyn Ann","","","F","","1","","","1","","1","","","","","","",""
"12394","Davis, Katherine","","","F","CD-ROM \"Davis, Katherine 7-6-2010\"","1","","","1","1","1","","","","","1","",""
"12399","Artists Inc.","","","","","1","","","1","","1","","","","","","",""
"12406","Weisbeck, Mark","","","M","","1","1","","","","1","","1","","1","","1",""
"12407","Broadfoot, Claire","","","F","","1","1","","1","","1","","","","","","",""
"12408","Nomoneynoborders","","","","","1","","","","","1","","","","","","",""
"12409","Kerstetter, River Ian","","","M","","1","","","","","1","","","","","","",""
"12410","Junio, Kiam Marcelo","","","M","Inside the Artist's  Kitchen","1","","","","","","","","","","","",""
"12412","Lam, Jenny","","","F","","1","","","1","","1","","1","","","","",""
"12416","Gubitz, Karen","","","F","","1","","","","","1","","","","","","",""
"12417","Clark, Robert Lewis","","","M","","1","","","","","1","","","","","","",""
"12418","Orlovski, Stas","","","M","","1","","","","","1","","","","","","",""
"12419","Wigus, Mike","","","M","Member of \"Tripa Colectivo\"","","","","","","","","","","","","",""
"12422","Burkhart, Curt Cole","1940","","M","","1","","","","","1","","","","","","",""
"12425","Kirkbride, Brian","","","M","","1","","","","","","","1","","","","",""
"12427","Dalton, Raymond","","","M","","1","","","","","1","","","","","","",""
"12428","Bae, Gregory","","","M","","1","","","","","1","","","","","","",""
"12429","Carrèe, Gwénola","","","F","","1","","","","","1","","","","","","",""
"12430","Allen, Kate","","","F","","1","","","","","1","","","","","","",""
"12431","O'Rourke, Kevin","","","M","","1","","","","","1","","","","","","",""
"12432","Art Metal Design Studio","","","","","1","","","","","1","","","","","","",""
"12433","Cassidy, Victor M.","","","M","","1","","","","","","","1","","","","",""
"12436","Bruguera, Tania","","","F","","1","","","","","1","","","","","","",""
"12437","Malella, Kevin C.","","","M","","1","","","","","1","","","","","","",""
"12438","Reinders, Mike","","","M","","1","","","","","1","","","","","","",""
"12439","Grant, Allison","","","F","","1","","","","","1","","","","","","",""
"12440","Gomez, Laura","","","F","","1","","","","","1","","","","","","",""
"12441","Mitchell, Christine","","","F","","1","","","","","1","","","","","","",""
"12442","Wenzel, Erik","","","M","","1","","","","","1","","","","","","",""
"12444","Bougaev, Viktor","","","M","","","","","","","","","","","","","",""
"12446","Fanning, Nancy","","","F","","1","","","","","1","","","","","","",""
"12448","Caleel, Rebecca Childers","","","F","","1","","","1","1","1","","","","","","",""
"12449","Callaway, Caroll","","","F","","1","","","","","1","","","","","","",""
"12450","Carl Hammer Gallery","","","","","1","","","","","1","","","","","","",""
